Rule_name	Title	Rule_id	Command_match_rule
Suspicious WmiPrvSE Child Process	8a582fe2-0882-4b89-a82a-da6b2dc32937		
			
			
SyncAppvPublishingServer VBS Execute Arbitrary PowerShell Code	36475a7d-0f6d-4dce-9b01-6aeb473bbaf1		
UtilityFunctions.ps1 Proxy Dll	0403d67d-6227-4ea8-8145-4e72db7da120		
Potential Process Execution Proxy Via CL_Invocation.ps1	a0459f02-ac51-4c09-b511-b8c9203fc429	powershell.exe -Command ". C:\Windows\Diagnostics\system\Audio\CL_Invocation.ps1; SyncInvoke whoami.exe"	
Assembly Loading Via CL_LoadAssembly.ps1	c57872c7-614f-4d7f-a40d-b78c8df2d30d		
Potential Script Proxy Execution Via CL_Mutexverifiers.ps1	1e0e1a81-e79b-44bc-935b-ddb9c8006b3d		
AWL Bypass with Winrm.vbs and Malicious WsmPty.xsl/WsmTxt.xsl	074e0ded-6ced-4ebd-8b4d-53f55908119d	C:\Temp\cscript.exe C:\Temp\winrm.vbs quickconfig -format:pretty	
Remote Code Execute via Winrm.vbs	9df0dd3a-1a5c-47e3-a2bc-30ed177646a0	cscript.exe winrm invoke Create wmicimv2/Win32_Process -r:http://192.0.2.10	
			
Launch-VsDevShell.PS1 Proxy Execution	45d3a03d-f441-458c-8883-df101a3bb146		
Pubprn.vbs Proxy Execution	1fb76ab8-fa60-4b01-bddd-71e89bf555da		
			
Suspicious AddinUtil.EXE CommandLine Execution	631b22a4-70f4-4e2f-9ea8-42f84d9df6d8		
Uncommon AddinUtil.EXE CommandLine Execution	4f2cd9b6-4a17-440f-bb2a-687abb65993a		
AgentExecutor PowerShell Execution	7efd2c8d-8b18-45b7-947d-adfe9ed04f61		
Suspicious AgentExecutor PowerShell Execution	c0b40568-b1e9-4b03-8d6c-b096da6da9ab		
Potential Binary Proxy Execution Via Cdb.EXE	b5c7395f-e501-4a08-94d4-57fe7a9da9d2		
DLL Loaded via CertOC.EXE	242301bc-f92f-4476-8718-78004a6efd9f	"C:\Windows\SysWOW64\certoc.exe" -LoadDLL C:\Windows\System32\version.dll	
Suspicious DLL Loaded via CertOC.EXE	84232095-ecca-4015-b0d7-7726507ee793		
Arbitrary MSI Download Via Devinit.EXE	90d50722-0483-4065-8e35-57efaadd354d		
Diskshadow Script Mode - Uncommon Script Extension Execution	1dde5376-a648-492e-9e54-4241dd9b0c7f		
Diskshadow Script Mode - Execution From Potential Suspicious Location	fa1a7e52-3d02-435b-81b8-00da14dd66c1		
Arbitrary DLL or Csproj Code Execution Via Dotnet.EXE	d80d5c81-04ba-45b4-84e4-92eba40e0ad3		
Binary Proxy Execution Via Dotnet-Trace.EXE	9257c05b-4a4a-48e5-a670-b7b073cf401b		
Process Memory Dump Via Dotnet-Dump	53d8d3e1-ca33-4012-adf3-e05a4d652e34		
Potentially Over Permissive Permissions Granted Using Dsacls.EXE	01c42d3c-242d-4655-85b2-34f1739632f7		
New Capture Session Launched Via DXCap.EXE	60f16a96-db70-42eb-8f76-16763e333590		
Potentially Suspicious Cabinet File Expansion	9f107a84-532c-41af-b005-8d12a607639f		
Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
Self Extracting Package Creation Via Iexpress.EXE From Potentially Suspicious Location	b2b048b0-7857-4380-b0fb-d3f0ab820b71		
Arbitrary File Download Via IMEWDBLD.EXE	863218bd-c7d0-4c52-80cd-0a96c09f54af		
InfDefaultInstall.exe .inf Execution	ce7cf472-6fcc-490a-9481-3786840b5d9b		
Import LDAP Data Interchange Format File Via Ldifde.EXE	6f535e01-ca1f-40be-ab8d-45b19c0c8b7f		
Uncommon Link.EXE Parent Process	6e968eb1-5f05-4dac-94e9-fd0c5cb49fd6		
Devtoolslauncher.exe Executes Specified Binary	cc268ac1-42d9-40fd-9ed3-8c4e1a5b87e6		
Gpscript Execution	1e59c230-6670-45bf-83b0-98903780607e		
MpiExec Lolbin	729ce0ea-5d8f-4769-9762-e35de441586d		
Execute Files with Msdeploy.exe	646bc99f-6682-4b47-a73a-17b1b64c9d34		
Execute MSDT Via Answer File	9c8c7000-3065-44a8-a555-79bcba5d9955		
OpenWith.exe Executes Specified Binary	cec8e918-30f7-4e2d-9bfa-a59cc97ae60f		
Execute Pcwrun.EXE To Leverage Follina	6004abd0-afa4-4557-ba90-49d172e0a299		
DLL Execution via Rasautou.exe	cd3d1298-eb3b-476c-ac67-12847de55813		
REGISTER_APP.VBS Proxy Execution	1c8774a0-44d4-4db0-91f8-e792359c70bd		
Use of Scriptrunner.exe	64760eef-87f7-4ed3-93fd-655668ea9420		
Use Of The SFTP.EXE Binary As A LOLBIN	a85ffc3a-e8fd-4040-93bf-78aff284d801		
SyncAppvPublishingServer Execute Arbitrary PowerShell Code	fbd7c32d-db2a-4418-b92c-566eb8911133		
SyncAppvPublishingServer VBS Execute Arbitrary PowerShell Code	36475a7d-0f6d-4dce-9b01-6aeb473bbaf1		
Lolbin Unregmp2.exe Use As Proxy	727454c0-d851-48b0-8b89-385611ab0704		
Potential Register_App.Vbs LOLScript Abuse	28c8f68b-098d-45af-8d43-8089f3e35403		
Potential Suspicious Mofcomp Execution	1dd05363-104e-4b4a-b963-196a534b03a1		
File Download Via Windows Defender MpCmpRun.EXE	46123129-1024-423e-9fae-43af4a0fa9a5		
Arbitrary File Download Via MSEDGE_PROXY.EXE	e84d89c4-f544-41ca-a6af-4b92fd38b023		
Arbitrary File Download Via MSOHTMED.EXE	459f2f98-397b-4a4a-9f47-6a5ec2f1c69d		
Arbitrary File Download Via MSPUB.EXE	3b3c7f55-f771-4dd6-8a6e-08d057a17caf		
RemoteFXvGPUDisablement Abuse Via AtomicTestHarnesses	a6fc3c46-23b8-4996-9ea2-573f4c4d88c5		
Arbitrary File Download Via PresentationHost.EXE	b124ddf4-778d-418e-907f-6dd3fc0d31cd		
XBAP Execution From Uncommon Locations Via PresentationHost.EXE	d22e2925-cfd8-463f-96f6-89cec9d9bc5f		
Abusing Print Executable	bafac3d6-7de9-4dd9-8874-4a1194b493ed		
File Download Using ProtocolHandler.exe	104cdb48-a7a8-4ca7-a453-32942c6e5dcb		
Potential Provisioning Registry Key Abuse For Binary Proxy Execution	2a4b3e61-9d22-4e4a-b60f-6e8f0cde6f25		
Arbitrary File Download Via Squirrel.EXE	1e75c1cc-c5d4-42aa-ac3d-91b0b68b3b4c		
Process Proxy Execution Via Squirrel.EXE	45239e6a-b035-4aaf-b339-8ad379fcb67e		
Program Executed Using Proxy/Local Command Via SSH.EXE	7d6d30b8-5b91-4b90-a891-46cccaf29598		
Potential File Download Via MS-AppInstaller Protocol Handler	180c7c5c-d64b-4a63-86e9-68910451bc8b		
Potential Binary Proxy Execution Via VSDiagnostics.EXE	ac1c92b4-ac81-405a-9978-4604d78cc47e		
Proxy Execution Via Wuauclt.EXE	af77cf95-c469-471c-b6a0-946c685c4798		
			
HH.EXE Execution	68c8acb4-1b60-4890-8e82-3ddf7a6dba84		
Remote CHM File Download/Execution Via HH.EXE	f57c58b3-ee69-4ef5-9041-455bf39aaa89		
OneNote.EXE Execution of Malicious Embedded Scripts	84b1706c-932a-44c4-ae28-892b28a25b94		
			
			
Bypass UAC via CMSTP	e66779cc-383e-4224-a3a4-267eeb585c40		
			
Remotely Hosted HTA File Executed Via Mshta.EXE	b98d0db6-511d-45de-ad02-e82a98729620		
Suspicious JavaScript Execution Via Mshta.EXE	67f113fa-e23d-4271-befa-30113b3e08b1		
			
DllUnregisterServer Function Call Via Msiexec.EXE	84f52741-8834-4a8c-a413-2eb2269aa6c8		
Suspicious Msiexec Execute Arbitrary DLL	6f4191bb-912b-48a8-9ce7-682769541e6d		
Msiexec Quiet Installation	79a87aa6-e4bd-42fc-a5bb-5e6fbdcd62f5		
Suspicious Msiexec Quiet Install From Remote Location	8150732a-0c9d-4a99-82b9-9efb9b90c40c		
MsiExec Web Install	f7b5f842-a6af-4da5-9e95-e32478f3cd2f		
			
Driver/DLL Installation Via Odbcconf.EXE	3f5491e2-8db8-496b-9e95-1029fce852d4		
Suspicious Driver/DLL Installation Via Odbcconf.EXE	cb0fe7c5-f3a3-484d-aa25-d350a7912729		
Odbcconf.EXE Suspicious DLL Location	6b65c28e-11f3-46cb-902a-68f2cafaf474		
New DLL Registered Via Odbcconf.EXE	9f0a8bf3-a65b-440a-8c1e-5cb1547c8e70		
Potentially Suspicious DLL Registered Via Odbcconf.EXE	ba4cfc11-d0fa-4d94-bf20-7c332c412e76		
Response File Execution Via Odbcconf.EXE	5f03babb-12db-4eec-8c82-7b4cb5580868		
			
RegAsm.EXE Execution Without CommandLine Flags or Files	651f87f7-12db-47f9-84c5-f27b081b94b6		
Potentially Suspicious Execution Of Regasm/Regsvcs From Uncommon Location	cc368ed0-2411-45dc-a222-510ace303cb2		
			
Potential Regsvr32 Commandline Flag Anomaly	b236190c-1c61-41e9-84b3-3fe03f6d76b0		
Potentially Suspicious Regsvr32 HTTP IP Pattern	2dd2c217-bf68-437a-b57c-fe9fd01d5de8		
Potentially Suspicious Regsvr32 HTTP/FTP Pattern	867356ee-9352-41c9-a8f2-1be690d78216		
Suspicious Regsvr32 Execution From Remote Share	88a87a10-384b-4ad7-8871-2f9bf9259ce5		
Potentially Suspicious Child Process Of Regsvr32	6f0947a4-1c5e-4e0d-8ac7-53159b8f23ca		
Regsvr32 Execution From Highly Suspicious Location	327ff235-94eb-4f06-b9de-aaee571324be		
Regsvr32 DLL Execution With Suspicious File Extension	089fc3d2-71e8-4763-a8a5-c97fbb0a403e		
Scripting/CommandLine Process Spawned Regsvr32	ab37a6ec-6068-432b-a64e-2c7bf95b1d22		
Suspicious WmiPrvSE Child Process	8a582fe2-0882-4b89-a82a-da6b2dc32937		
			
Process Access via TrolleyExpress Exclusion	4c0aaedc-154c-4427-ada0-d80ef9c9deb6		
HackTool - F-Secure C3 Load by Rundll32	b18c9d4c-fac9-4708-bd06-dd5bfacf200f		
CobaltStrike Load by Rundll32	ae9c6a7c-9521-42a6-915e-5aaa8689d529		
Code Execution via Pcwutl.dll	9386d78a-7207-4048-9c9f-a93a7c2d1c05		
Rundll32 InstallScreenSaver Execution	15bd98ea-55f4-4d37-b09a-e7caa0fa2221		
Shell32 DLL Execution in Suspicious Directory	32b96012-7892-429e-b26c-ac2bf46066ff		
Suspicious Rundll32 Activity Invoking Sys File	731231b9-0b5d-4219-94dd-abb6959aa7ea		
Bad Opsec Defaults Sacrificial Processes With Improper Arguments	a7c3d773-caef-227e-a7e7-c2f13c622329		
Potential PowerShell Execution Via DLL	6812a10b-60ea-420c-832f-dfcc33b646ba		
			
			
Suspicious Velociraptor Child Process	4bc90587-e6ca-4b41-be0b-ed4d04e4ed0c		
			
			
Remote XSL Execution Via Msxsl.EXE	75d0a94e-6252-448d-a7be-d953dff527bb		
XSL Script Execution Via WMIC.EXE	05c36dd6-79d6-4a9a-97da-3db20298ab2d		
			
Suspicious Recursive Takeown	554601fb-9b71-4bcc-abf4-21a611be4fde		
			
			
			
Suspicious Windows Service Tampering	ce72ef99-22f1-43d4-8695-419dcb5d9330		
			
Potentially Suspicious Desktop Background Change Using Reg.EXE	8cbc9475-8d05-4e27-9c32-df960716c701		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
			
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Explorer NOUACCHECK Flag	534f2ef7-e8a2-4433-816d-c91bccde289b		
HackTool - Empire PowerShell UAC Bypass	3268b746-88d8-4cd3-bffc-30077d02c787		
UAC Bypass Using Disk Cleanup	b697e69c-746f-4a86-9f59-7bfff8eab881		
Bypass UAC via CMSTP	e66779cc-383e-4224-a3a4-267eeb585c40		
UAC Bypass Using MSConfig Token Modification - Process	ad92e3f9-7eb6-460e-96b1-582b0ccbb980		
UAC Bypass Using NTFS Reparse Point - Process	39ed3c80-e6a1-431b-9df3-911ac53d08a7		
			
Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
			
New Root Certificate Installed Via CertMgr.EXE	ff992eac-6449-4c60-8c1d-91c9722a1d48		
New Root Certificate Installed Via Certutil.EXE	d2125259-ddea-4c1c-9c22-977eb5b29cf0		
Root Certificate Installed From Susp Locations	5f6a601c-2ecb-498b-9c33-660362323afa		
Suspicious X509Enrollment - Process Creation	114de787-4eb2-48cc-abdb-c0b449f93ea4		
			
			
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Windows Firewall Disabled via PowerShell	12f6b752-042d-483e-bf9c-915a6d06ad75		
Write Protect For Storage Disabled	75f7a0e2-7154-4c4d-9eae-5cdb4e0a5c13		
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
ETW Logging Tamper In .NET Processes Via CommandLine	41421f44-58f9-455d-838a-c398859841d4		
			
PowerShell Defender Threat Severity Default Action Set to 'Allow' or 'NoAction'	1e8a9b4d-3c2a-4f9b-8d1e-7c6a5b4f3d2e		
Windows Defender Context Menu Removed	b9e8c7d6-a5f4-4e3d-8b1a-9f0c8d7e6a5b		
Dism Remove Online Package	43e32da2-fdd0-4156-90de-50dfd62636f9		
Windows Defender Definition Files Removed	9719a8aa-401c-41af-8108-ced7ec9cd75c		
Potential AMSI Bypass Via .NET Reflection	30edb182-aa75-42c0-b0a9-e998bb29067c		
Potential AMSI Bypass Using NULL Bits	92a974db-ab84-457f-9ec0-55db83d7a825		
Powershell Base64 Encoded MpPreference Cmdlet	c6fb44c6-71f5-49e6-9462-1425d328aee3		
Powershell Defender Disable Scan Feature	1ec65a5f-9473-4f12-97da-622044d6df21		
Powershell Defender Exclusion	17769c90-230e-488b-a463-e05c08e9d48f		
Disable Windows Defender AV Security Monitoring	a7ee1722-c3c5-aeff-3212-c777e4733217		
Disabled IE Security Features	fb50eb7a-5ab1-43ae-bcc9-091818cb8424		
Tamper Windows Defender Remove-MpPreference	07e3cb2c-0608-410d-be4b-1511cb1a0448		
Service StartupType Change Via PowerShell Set-Service	62b20d44-1546-4e61-afce-8e175eb9473c		
PUA - CleanWipe Execution	f44800ac-38ec-471f-936e-3fa7d9c53100		
Suspicious Windows Defender Folder Exclusion Added Via Reg.EXE	48917adc-a28e-4f5d-b729-11e75da8941f		
Disabling Windows Defender WMI Autologger Session via Reg.exe	a1b2c3d4-e5f6-a7b8-c9d0-e1f2a3b4c5d6		
Reg Add Suspicious Paths	b7e2a8d4-74bb-4b78-adc9-3f92af2d4829		
Suspicious Windows Defender Registry Key Tampering Via Reg.EXE	452bce90-6fb0-43cc-97a5-affc283139b3		
Python Function Execution Security Warning Disabled In Excel	023c654f-8f16-44d9-bb2b-00ff36a62af9		
Raccine Uninstall	a31eeaed-3fd5-478e-a8ba-e62c6b3f9ecc		
Suspicious Windows Service Tampering	ce72ef99-22f1-43d4-8695-419dcb5d9330		
Sysinternals PsSuspend Suspicious Execution	4beb6ae0-f85b-41e2-8f18-8668abc8af78		
Sysmon Configuration Update	87911521-7098-470b-a459-9a57fc80bdfd		
Uninstall Sysinternals Sysmon	6a5f68d1-c4b5-46b9-94ee-5324892ea939		
Taskkill Symantec Endpoint Protection	4a6713f6-3331-11ed-a261-0242ac120002		
Uninstall Crowdstrike Falcon Sensor	f0f7be61-9cf5-43be-9836-99d6ef448a18		
Suspicious Process Suspension via WERFaultSecure through EDR-Freeze	1f0b4cac-9c81-41f4-95d0-8475ff46b3e2		
Potential Tampering With Security Products Via WMIC	847d5ff3-8a31-4737-a970-aeae8fe21765		
			
Audit Policy Tampering Via NT Resource Kit Auditpol	c6c56ada-612b-42d1-9a29-adad3c5c2c1e		
Audit Policy Tampering Via Auditpol	0a13e132-651d-11eb-ae93-0242ac130002		
HackTool - SharpEvtMute Execution	bedfc8ad-d1c7-4e37-a20e-e2b0dbee759c		
Disable Windows IIS HTTP Logging	e4ed6030-ffe5-4e6a-8a8a-ab3c1ab9d94e		
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
New Firewall Rule Added Via Netsh.EXE	cd5cfd80-aa5f-44c0-9c20-108c4ae12e3c		
Suspicious Program Location Whitelisted In Firewall Via Netsh.EXE	a35f5a72-f347-4e36-8895-9869b0d5fc6d		
RDP Connection Allowed Via Netsh.EXE	01aeb693-138d-49d2-9403-c4f52d7d3d62		
Firewall Rule Deleted Via Netsh.EXE	1a5fefe6-734f-452e-a07d-fc1c35bce4b2		
Firewall Disabled via Netsh.EXE	57c4bf16-227f-4394-8ec7-1b745ee061c3		
Netsh Allow Group Policy on Microsoft Defender Firewall	347906f3-e207-4d18-ae5b-a9403d6bcdef		
			
ETW Trace Evasion Activity	a238b5d0-ce2d-4414-a676-7a531b3d13d6		
			
LSA PPL Protection Disabled Via Reg.EXE	8c0eca51-0f88-4db2-9183-fdfb10c703f9		
			
Potentially Suspicious Execution From Parent Process In Public Folder	69bd9b97-2be2-41b6-9816-fb08757a4d1a		
Virtualbox Driver Installation or Starting of VMs	bab049ca-7471-4828-9024-38279a4c04da		
			
Hiding Files with Attrib.exe	4281cb20-2994-4580-aa63-c8b86d019934		
Set Suspicious Files as System Files Using Attrib.EXE	efec536f-72e8-4656-8960-5e85d091345b		
Use Icacls to Hide File to Everyone	4ae81040-fc1c-4249-bfa3-938d260214d9		
			
Hiding User Account Via SpecialAccounts Registry Key - CommandLine	9ec9fb1b-e059-4489-9642-f270c207923d		
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
PUA - AdvancedRun Execution	d2b749ee-4225-417e-b20e-a8d2193cbb84		
			
Remote File Download Via Findstr.EXE	587254ee-a24b-4335-b3cd-065c0f1f4baa		
Suspicious Diantz Alternate Data Stream Execution	6b369ced-4b1d-48f1-b427-fdc0de0790bd		
Suspicious Extrac32 Alternate Data Stream Execution	4b13db67-0c45-40f1-aba8-66a1a7198a1e		
PrintBrm ZIP Creation of Extraction	cafeeba3-01da-4ab4-b6c4-a31b1d9730c7		
Run PowerShell Script from ADS	45a594aa-1fbd-4972-a809-ff5a99dd81b8		
Potential Rundll32 Execution With DLL Stored In ADS	9248c7e1-2bf3-4661-a22c-600a8040b446		
Execute From Alternate Data Streams	7f43c430-5001-4f8b-aaa9-c3b88f18fa5c		
Potential Hidden Directory Creation Via NTFS INDEX_ALLOCATION Stream - CLI	0900463c-b33b-49a8-be1d-552a3b553dae		
Use Short Name Path in Command Line	349d891d-fef0-4fe4-bc53-eee623a15969		
Use NTFS Short Name in Command Line	dd6b39d9-d9be-4a3b-8fe0-fe3c6a5c1795		
			
Virtualbox Driver Installation or Starting of VMs	bab049ca-7471-4828-9024-38279a4c04da		
			
			
			
DLL Execution Via Register-cimprovider.exe	a2910908-e86f-4687-aeba-76a5f996e652		
Regsvr32 DLL Execution With Uncommon Extension	50919691-7302-437f-8e10-1fe088afa145		
			
Potential DLL Sideloading Via DeviceEnroller.EXE	e173ad47-4388-4012-ae62-bd13f71c18a8		
New DNS ServerLevelPluginDll Installed Via Dnscmd.EXE	f63b56ee-3f79-4b8a-97fb-5c48007e8573		
Tasks Folder Evasion	cc4e02ba-9c06-48e2-b09e-2500cace9ae0		
			
Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
			
Abuse of Service Permissions to Hide Services Via Set-Service	514e4c3a-c77d-4cde-a00f-046425e2301e		
Possible Privilege Escalation via Weak Service Permissions	d937b75f-a665-4480-88a5-2f20e9f9b22a		
Service DACL Abuse To Hide Services Via Sc.EXE	a537cfc3-4297-4789-92b5-345bfd845ad0		
Service Security Descriptor Tampering Via Sc.EXE	98c5aeef-32d5-492f-b174-64a691896d25		

				
proc_creation_win_netsh_fw_rules_discovery	Firewall Configuration Discovery Via Netsh.EXE	0e4164da-94bc-450d-a7be-a4b176179f1f		
proc_creation_win_susp_network_command	Suspicious Network Command	a29c1813-ab1f-4dde-b489-330b952e91ae		
				
proc_creation_win_net_view_share_and_sessions_enum	Share And Session Enumeration Using Net.EXE	62510e69-616b-4078-b371-847da438cc03		
proc_creation_win_renamed_adfind	Renamed AdFind Execution	df55196f-f105-44d3-a675-e9dfb6cc2f2b		
				
proc_creation_win_hktl_sharpldapwhoami	HackTool - SharpLdapWhoami Execution	d9367cbb-c2e0-47ce-bdc0-128cb6da898d		
proc_creation_win_powershell_computer_discovery_get_adcomputer	Computer Discovery And Export Via Get-ADComputer Cmdlet	435e10e4-992a-4281-96f3-38b11106adde		
proc_creation_win_powershell_user_discovery_get_aduser	User Discovery And Export Via Get-ADUser Cmdlet	1114e048-b69c-4f41-bc20-657245ae6e3f		
				
				
proc_creation_win_pua_advanced_port_scanner	PUA - Advanced Port Scanner Execution	54773c5f-f1cc-4703-9126-2f797d96a69d		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
proc_creation_win_findstr_recon_pipe_output	Recon Command Output Piped To Findstr.EXE	ccb5742c-c248-4982-8c5c-5571b9275ad3		
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
				
proc_creation_win_sysinternals_accesschk_check_permissions	Permission Check Via Accesschk.EXE	c625d754-6a3d-4f65-9c9a-536aea960d37		
				
proc_creation_win_renamed_adfind	Renamed AdFind Execution	df55196f-f105-44d3-a675-e9dfb6cc2f2b		
				
proc_creation_win_discovery_via_reg_queries	System Information Discovery via Registry Queries	0022869c-49f7-4ff2-ba03-85ac42ddac58		
proc_creation_win_dtrace_kernel_dump	Suspicious Kernel Dump Using Dtrace	7124aebe-4cd7-4ccb-8df0-6d6b93c96795		
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
				
proc_creation_win_hktl_soaphound_execution	HackTool - SOAPHound Execution	e92a4287-e072-4a40-9739-370c106bb750		
				
				
proc_creation_win_pua_adfind_enumeration	PUA - Suspicious ActiveDirectory Enumeration Via AdFind.EXE	455b9d50-15a1-4b99-853f-8d37655a4c1b		
proc_creation_win_renamed_adfind	Renamed AdFind Execution	df55196f-f105-44d3-a675-e9dfb6cc2f2b		
				
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
proc_creation_win_fsutil_drive_enumeration	Fsutil Drive Enumeration	63de06b9-a385-40b5-8b32-73f2b9ef84b6		
				
proc_creation_win_remote_time_discovery	Discovery of a System Time	b243b280-65fe-48df-ba07-6ddea7646427		
proc_creation_win_w32tm	Use of W32tm as Timer	6da2c9f5-7c53-401b-aacb-92c040ce1215		
				
proc_creation_win_pua_advanced_port_scanner	PUA - Advanced Port Scanner Execution	54773c5f-f1cc-4703-9126-2f797d96a69d		
				
proc_creation_win_hktl_crackmapexec_execution	HackTool - CrackMapExec Execution	42a993dd-bb3e-48c8-b372-4d6684c4106c		
				
				
proc_creation_win_dsquery_domain_trust_discovery	Domain Trust Discovery Via Dsquery	3bad990e-4848-4a78-9530-b427d854aac0		
proc_creation_win_renamed_adfind	Renamed AdFind Execution	df55196f-f105-44d3-a675-e9dfb6cc2f2b		
				
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_reg_software_discovery	Detected Windows Software Discovery	e13f668e-7f95-443d-98d2-1816a7648a7b		
				
				
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
				
proc_creation_win_susp_eventlog_content_recon	Potentially Suspicious EventLog Recon Activity Using Log Query Utilities	beaa66d6-aa1b-4e3c-80f5-e0145369bfaf		
				
				
				
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_hktl_sharpup	HackTool - SharpUp PrivEsc Tool Execution	c484e533-ee16-4a93-b6ac-f0ea4868b2f1		
				
proc_creation_win_hktl_sharpup	HackTool - SharpUp PrivEsc Tool Execution	c484e533-ee16-4a93-b6ac-f0ea4868b2f1		
				
proc_creation_win_secedit_execution	Potential Suspicious Activity Using SeCEdit	c2c76b77-32be-4d1f-82c9-7e544bdfe0eb		
				
proc_creation_win_chcp_codepage_lookup	Console CodePage Lookup Via CHCP	7090adee-82e2-4269-bd59-80691e7c6338		
				
proc_creation_win_gpresult_execution	Gpresult Display Group Policy Information	e56d3073-83ff-4021-90fe-c658e0709e72		
proc_creation_win_hktl_sharpup	HackTool - SharpUp PrivEsc Tool Execution	c484e533-ee16-4a93-b6ac-f0ea4868b2f1		
				
proc_creation_win_hktl_certify	HackTool - Certify Execution	762f2482-ff21-4970-8939-0aa317a886bb		
proc_creation_win_hktl_certipy	HackTool - Certipy Execution	6938366d-8954-4ddc-baff-c830b3ba8fcd		

proc_creation_win_plink_port_forwarding	Suspicious Plink Port Forwarding	48a61b29-389f-4032-b317-b30de6b95314		
proc_creation_win_susp_add_user_remote_desktop_group	User Added to Remote Desktop Users Group	ffa28e60-bdb1-46e0-9f82-05f7a61cc06e		
proc_creation_win_tscon_rdp_redirect	Suspicious RDP Redirect Using TSCON	f72aa3e8-49f9-4c7d-bd74-f8ab84ff9bbb		
				
proc_creation_win_hktl_sharpmove	HackTool - SharpMove Tool Execution	055fb54c-a8f4-4aee-bd44-f74cf30a0d9d		
